ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1620	"ENSMUSG00000035086"	"Becn1"	chr11	-	101185795	101185990	101185860	101185990	101184826	101184973	1620	295,372	2,7	442,411	1,12	78	39	0.879326505648093	0.997218989185168	0.987,0.964	0.995,0.945	0.006
1621	"ENSMUSG00000035086"	"Becn1"	chr11	-	101185791	101185990	101185795	101185990	101184826	101185054	1621	3,21	0,4	2,1	0,20	43	39	0.999202115572178	0.999202115572178	1.0,0.826	1.0,0.043	0.392
1624	"ENSMUSG00000035086"	"Becn1"	chr11	-	101187019	101187142	101187083	101187142	101186359	101186450	1624	50,75	160,223	75,97	162,189	78	39	0.0144671793394783	0.208079275741004	0.135,0.144	0.188,0.204	-0.056
1625	"ENSMUSG00000042331"	"Specc1"	chr11	+	62023101	62023307	62023101	62023280	62037131	62037277	1625	0,4	3,19	0,0	0,3	66	39	0.26206063441833	0.431079223788939	0.0,0.111	NA,0.0	0.056
1628	"ENSMUSG00000024012"	"Mtch1"	chr17	-	29555140	29555285	29555191	29555285	29552931	29552979	1628	75,68	128,54	32,19	40,24	78	39	0.874249990217021	0.992071988898576	0.227,0.386	0.286,0.284	0.022
1630	"ENSMUSG00000054309"	"Cpsf3"	chr12	+	21355303	21355470	21355303	21355456	21356773	21356882	1630	1,10	103,103	3,1	25,39	53	39	0.654658986391948	0.802653704060341	0.007,0.067	0.081,0.019	-0.013
1632	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61384331	61384780	61384349	61384780	61383729	61383895	1632	15,5	3,8	0,6	7,0	57	39	0.999202115572178	0.999202115572178	0.774,0.3	0.0,1.0	0.037
1633	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61384331	61384780	61384422	61384780	61383729	61383895	1633	24,31	2,0	17,32	5,0	78	39	0.259726109631651	0.42999743359045	0.857,1.0	0.63,1.0	0.114
1634	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61384331	61384780	61384472	61384780	61383729	61383895	1634	29,35	16,16	12,28	11,8	78	39	0.999202115572178	0.999202115572178	0.475,0.522	0.353,0.636	0.004
1635	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61384349	61384780	61384422	61384780	61383729	61383895	1635	12,35	2,0	24,26	5,0	78	39	0.733111153909621	0.873292614863916	0.75,1.0	0.706,1.0	0.022
1636	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61384349	61384780	61384472	61384780	61383729	61383895	1636	18,43	16,16	19,22	11,8	78	39	0.631228278439709	0.782247947206199	0.36,0.573	0.463,0.579	-0.055
1637	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61384422	61384780	61384472	61384780	61383729	61383895	1637	10,19	16,16	13,0	11,8	78	39	0.326180427728172	0.491402539812703	0.238,0.373	0.371,0.0	0.12
1645	"ENSMUSG00000020818"	"Mfsd11"	chr11	+	116752348	116752521	116752348	116752493	116754731	116754772	1645	5,8	91,89	1,0	39,67	67	39	0.0654062094100661	0.211510241236592	0.031,0.05	0.015,0.0	0.033
1647	"ENSMUSG00000057554"	"Lgals8"	chr13	-	12468138	12468285	12468165	12468285	12467602	12467659	1647	14,13	91,130	35,22	179,176	66	39	0.286640565060482	0.454951998608188	0.083,0.056	0.104,0.069	-0.017
1648	"ENSMUSG00000057948"	"Unc13d"	chr11	-	115957462	115957595	115957515	115957595	115956267	115956373	1648	9,0	29,14	9,13	40,60	78	39	0.456559926003617	0.617226175623657	0.134,0.0	0.101,0.098	-0.033
1650	"ENSMUSG00000135504"	NA	chr18	+	34982895	34983118	34982895	34983000	34983214	34983361	1650	1,2	0,0	0,6	0,3	78	39	0.0173367462254619	0.208079275741004	1.0,1.0	NA,0.5	0.5
1654	"ENSMUSG00000005417"	"Mprip"	chr11	+	59627897	59628408	59627897	59628054	59631945	59632087	1654	35,46	34,24	48,26	24,9	78	39	0.0644281413796736	0.21090974632659	0.34,0.489	0.5,0.591	-0.131
1655	"ENSMUSG00000078676"	"Casc3"	chr11	+	98701723	98701792	98701723	98701761	98712256	98712409	1655	5,4	90,90	3,0	18,8	70	39	0.365784641585098	0.525750117317091	0.03,0.024	0.085,0.0	-0.016
1657	"ENSMUSG00000020460"	"Rps27a"	chr11	-	29496702	29497260	29497205	29497260	29496290	29496422	1657	740,623	3,0	585,553	0,0	78	39	0.0637001580530108	0.210130753935155	0.992,1.0	1.0,1.0	-0.004
1660	"ENSMUSG00000020849"	"Ywhae"	chr11	+	75646399	75646506	75646399	75646478	75647642	75647942	1660	774,860	40,12	247,312	15,31	67	39	0.0249892656010214	0.208079275741004	0.918,0.977	0.906,0.854	0.068
1661	"ENSMUSG00000018167"	"Stard3"	chr11	+	98266301	98266379	98266301	98266366	98266500	98266554	1661	72,64	12,14	34,32	12,6	52	39	0.272461689062354	0.440718732132439	0.818,0.774	0.68,0.8	0.056
1664	"ENSMUSG00000020782"	"Llgl2"	chr11	+	115741833	115742056	115741833	115741984	115742942	115743099	1664	0,4	7,6	0,0	4,0	78	39	0.999202115572178	0.999202115572178	0.0,0.25	0.0,NA	0.125
1665	"ENSMUSG00000038178"	"Slc43a2"	chr11	+	75422523	75422604	75422523	75422567	75423413	75423614	1665	36,45	10,17	15,25	6,0	76	39	0.287356949179975	0.454951998608188	0.649,0.576	0.562,1.0	-0.168
1674	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89137221	89137464	89137221	89137453	89140865	89141052	1674	29,43	7,0	6,9	0,0	50	39	0.138008915739287	0.293527613175599	0.764,1.0	1.0,1.0	-0.118
1698	"ENSMUSG00000062198"	"2700097O09Rik"	chr12	-	55106159	55106363	55106241	55106363	55104026	55104137	1698	0,11	0,0	10,0	4,8	78	39	0.0513066810636196	0.208079275741004	NA,1.0	0.556,0.0	0.722
1704	"ENSMUSG00000024073"	"Birc6"	chr17	+	74912983	74913130	74912983	74913118	74915091	74915279	1704	15,14	12,46	0,2	0,2	51	39	0.255985097071493	0.426796129294605	0.489,0.189	NA,0.433	-0.094
1705	"ENSMUSG00000024073"	"Birc6"	chr17	+	74922214	74922352	74922214	74922325	74925430	74925558	1705	28,25	31,112	12,7	0,7	66	39	0.081394372961803	0.23302418492865	0.348,0.117	1.0,0.371	-0.453
1748	"ENSMUSG00000070315"	"4930581F22Rik"	chr9	+	35028664	35029152	35028664	35028728	35029494	35029642	1748	132,193	0,4	282,226	0,0	78	39	0.0324112039085922	0.208079275741004	1.0,0.96	1.0,1.0	-0.02
1786	"ENSMUSG00000022515"	"Anks3"	chr16	-	4765512	4766227	4766089	4766227	4765128	4765296	1786	58,34	2,5	58,38	3,2	78	39	0.616400857699498	0.771128345724474	0.935,0.773	0.906,0.905	-0.051
1802	"ENSMUSG00000111167"	"Gm39321"	chr9	+	42054119	42054430	42054119	42054181	42055911	42057818	1802	38,95	9,25	168,93	11,18	78	39	0.129846580043179	0.286696946718362	0.679,0.655	0.884,0.721	-0.135
1825	"ENSMUSG00000097177"	"9330159M07Rik"	chr9	-	88740613	88740858	88740755	88740858	88740442	88740497	1825	8,2	3,13	0,13	9,0	78	39	0.999202115572178	0.999202115572178	0.571,0.071	0.0,1.0	-0.179
1826	"ENSMUSG00000097177"	"9330159M07Rik"	chr9	-	88740648	88740854	88740755	88740854	88740442	88740497	1826	8,2	3,13	0,13	9,0	78	39	0.999202115572178	0.999202115572178	0.571,0.071	0.0,1.0	-0.179
1834	"ENSMUSG00000056153"	"Socs6"	chr18	-	88905332	88905457	88905336	88905457	88905115	88905189	1834	2,9	1,0	0,4	0,0	43	39	0.999202115572178	0.999202115572178	0.645,1.0	NA,1.0	-0.177
1850	"ENSMUSG00000053477"	"Tcf4"	chr18	+	69811037	69811200	69811037	69811188	69814639	69814869	1850	7,13	2,12	0,7	0,0	51	39	0.105590585124333	0.261315671062499	0.728,0.453	NA,1.0	-0.409
1854	"ENSMUSG00000126060"	NA	chr9	-	63681788	63681996	63681871	63681996	63680043	63680700	1854	6,23	31,64	11,9	38,52	78	39	0.334086260099439	0.496051925648412	0.088,0.152	0.126,0.08	0.017
1856	"ENSMUSG00000126060"	NA	chr9	-	63687694	63687843	63687745	63687843	63686998	63687113	1856	17,0	0,0	0,4	4,10	78	39	0.0520704314207349	0.208079275741004	1.0,NA	0.0,0.167	0.916
1857	"ENSMUSG00000126060"	NA	chr9	-	63687857	63687935	63687873	63687935	63686998	63687113	1857	47,85	0,2	68,77	11,17	55	39	0.0023908808718025	0.203649595988317	1.0,0.968	0.814,0.763	0.196
1886	"ENSMUSG00000062753"	"Smim29"	chr17	-	27783535	27783724	27783595	27783724	27783358	27783384	1886	97,153	6,0	84,84	3,7	78	39	0.116764622614312	0.271772177156742	0.89,1.0	0.933,0.857	0.05
1917	"ENSMUSG00000093803"	"Ppp2r3d"	chr9	+	124200880	124201056	124200880	124201025	124201276	124201395	1917	106,74	12,13	87,106	15,22	70	39	0.220262607041006	0.393570007154666	0.831,0.76	0.764,0.729	0.049
1941	"ENSMUSG00000003299"	"Mrpl4"	chr9	+	20917429	20917531	20917429	20917481	20918122	20918240	1941	5,6	60,84	0,0	53,54	78	39	0.023876956643992	0.208079275741004	0.04,0.034	0.0,0.0	0.037
1943	"ENSMUSG00000003299"	"Mrpl4"	chr9	+	20918122	20918240	20918122	20918152	20918659	20918836	1943	90,94	0,0	51,40	0,3	78	39	0.136449562195298	0.292756553902298	1.0,1.0	1.0,0.87	0.065
1946	"ENSMUSG00000032280"	"Tle3"	chr9	+	61301889	61301994	61301889	61301964	61309134	61309339	1946	45,94	70,108	67,84	120,70	69	39	0.767009968081329	0.897440597171302	0.267,0.33	0.24,0.404	-0.024
1947	"ENSMUSG00000032280"	"Tle3"	chr9	+	61301889	61301994	61301889	61301964	61309137	61309339	1947	21,55	0,28	45,35	26,32	69	39	0.0351540434122524	0.208079275741004	1.0,0.526	0.495,0.382	0.325
1950	"ENSMUSG00000032280"	"Tle3"	chr9	+	61316556	61316698	61316556	61316689	61317217	61317402	1950	130,109	171,239	115,106	196,284	48	39	0.0642668238592188	0.21090974632659	0.382,0.27	0.323,0.233	0.048
1951	"ENSMUSG00000032280"	"Tle3"	chr9	+	61317217	61317417	61317217	61317402	61318544	61318621	1951	152,166	36,95	189,130	51,90	54	39	0.263884562301346	0.432558623091402	0.753,0.558	0.728,0.511	0.036
1952	"ENSMUSG00000032280"	"Tle3"	chr9	+	61317217	61317417	61317217	61317402	61319546	61319796	1952	14,10	3,0	8,17	0,0	54	39	0.0594975437078303	0.208079275741004	0.771,1.0	1.0,1.0	-0.115
1953	"ENSMUSG00000032519"	"Slc25a38"	chr9	+	119948948	119949071	119948948	119949021	119949322	119949502	1953	9,6	5,1	0,2	7,0	78	39	0.999202115572178	0.999202115572178	0.474,0.75	0.0,1.0	0.112
1956	"ENSMUSG00000041528"	"Rnf123"	chr9	-	107941101	107941226	107941119	107941226	107940681	107940880	1956	10,0	33,16	0,0	3,6	57	39	0.168963062896015	0.335316267068676	0.172,0.0	0.0,0.0	0.086
1957	"ENSMUSG00000032596"	"Uba7"	chr9	+	107852995	107853388	107852995	107853164	107853504	107853611	1957	23,10	0,6	39,100	6,0	78	39	0.474769899924095	0.636709596698204	1.0,0.455	0.765,1.0	-0.155
1960	"ENSMUSG00000059890"	"Ube4a"	chr9	-	44874634	44874730	44874661	44874730	44871276	44871425	1960	14,30	8,0	9,7	0,0	66	39	0.0715924308963779	0.216931106802661	0.508,1.0	1.0,1.0	-0.246
1961	"ENSMUSG00000059890"	"Ube4a"	chr9	-	44874634	44874730	44874661	44874730	44871276	44871437	1961	69,73	6,0	30,41	2,0	66	39	0.999202115572178	0.999202115572178	0.872,1.0	0.899,1.0	-0.014
1962	"ENSMUSG00000059890"	"Ube4a"	chr9	-	44876770	44876847	44876782	44876847	44874634	44874730	1962	2,6	54,32	0,0	24,7	51	39	0.0505252994411235	0.208079275741004	0.028,0.125	0.0,0.0	0.076
1963	"ENSMUSG00000040563"	"Plppr2"	chr9	+	21858241	21858364	21858241	21858348	21858676	21858728	1963	0,10	0,0	0,0	0,2	55	39	0.0563145977888958	0.208079275741004	NA,1.0	NA,0.0	1.0
1964	"ENSMUSG00000032423"	"Syncrip"	chr9	-	88345007	88345213	88345112	88345213	88344288	88344438	1964	574,540	0,1	151,130	0,0	78	39	0.531501815563062	0.684898216560648	1.0,0.996	1.0,1.0	-0.002
1965	"ENSMUSG00000032423"	"Syncrip"	chr9	-	88359126	88359240	88359152	88359240	88358841	88359018	1965	171,201	2,0	78,64	0,0	65	39	0.255603355701701	0.426796129294605	0.981,1.0	1.0,1.0	-0.01
1967	"ENSMUSG00000033728"	"Lrrc14"	chr15	+	76594842	76595730	76594842	76595127	76597066	76597420	1967	3,9	3,7	5,0	0,0	78	39	0.10959642495086	0.265163307809325	0.333,0.391	1.0,NA	-0.638
1973	"ENSMUSG00000071653"	"1810009A15Rik"	chr19	+	8866487	8867091	8866487	8866612	8867366	8867464	1973	1,8	65,86	0,3	32,42	78	39	0.62539074004127	0.778676924129711	0.008,0.044	0.0,0.034	0.009
1975	"ENSMUSG00000006676"	"Usp19"	chr9	+	108371825	108371897	108371825	108371886	108372010	108372126	1975	132,144	18,22	158,108	26,3	50	39	0.32906607981806	0.492972090304157	0.851,0.836	0.826,0.966	-0.052
1978	"ENSMUSG00000032604"	"Qars1"	chr9	+	108386075	108386203	108386075	108386185	108386347	108386423	1978	1,5	80,54	0,0	26,4	57	39	0.155300918829828	0.317259171088274	0.008,0.06	0.0,0.0	0.034
1979	"ENSMUSG00000032604"	"Qars1"	chr9	+	108389681	108389781	108389681	108389768	108389898	108389977	1979	73,100	0,1	11,15	0,0	52	39	0.63083469947035	0.782247947206199	1.0,0.987	1.0,1.0	-0.006
1982	"ENSMUSG00000032604"	"Qars1"	chr9	+	108391944	108392072	108391944	108392043	108392165	108392232	1982	50,57	0,5	44,59	0,0	68	39	0.0449275527317128	0.208079275741004	1.0,0.867	1.0,1.0	-0.067
1983	"ENSMUSG00000032316"	"Clk3"	chr9	-	57665566	57668323	57665909	57668323	57662534	57662651	1983	205,205	1,0	252,244	0,0	78	39	0.214109944890929	0.386319704871697	0.99,1.0	1.0,1.0	-0.005
1984	"ENSMUSG00000032316"	"Clk3"	chr9	-	57665566	57668323	57668106	57668323	57662534	57662651	1984	197,208	10,10	188,241	8,0	78	39	0.226682591757687	0.399951790138104	0.908,0.912	0.922,1.0	-0.051
1985	"ENSMUSG00000032316"	"Clk3"	chr9	-	57665909	57668323	57668106	57668323	57662534	57662651	1985	29,29	10,10	28,57	8,0	78	39	0.225162825452147	0.398847502530028	0.592,0.592	0.636,1.0	-0.226
1986	"ENSMUSG00000032316"	"Clk3"	chr9	-	57665909	57668323	57668106	57668323	57665566	57665633	1986	99,137	63,56	119,184	40,42	78	39	0.0147668777862386	0.208079275741004	0.44,0.55	0.598,0.687	-0.148
1988	"ENSMUSG00000032030"	"Cul5"	chr9	-	53553817	53554126	53553980	53554126	53546271	53546365	1988	17,28	0,5	6,24	0,0	78	39	0.0570869821306234	0.208079275741004	1.0,0.737	1.0,1.0	-0.131
1989	"ENSMUSG00000046111"	"Cep295"	chr9	-	15243231	15246601	15246345	15246601	15242049	15242206	1989	34,46	0,7	4,3	0,0	78	39	0.346707540201357	0.508614720868179	1.0,0.767	1.0,1.0	-0.117
1991	"ENSMUSG00000025651"	"Uqcrc1"	chr9	+	108776403	108776826	108776403	108776547	108776923	108777009	1991	150,182	0,5	59,77	0,0	78	39	0.0844864978845978	0.23726052059817	1.0,0.948	1.0,1.0	-0.026
1992	"ENSMUSG00000047036"	"Zfp445"	chr9	-	122686131	122686226	122686167	122686226	122685763	122685890	1992	5,30	10,36	0,0	6,0	75	39	0.122514145378681	0.278057741759683	0.206,0.302	0.0,NA	0.254
1995	"ENSMUSG00000032525"	"Nktr"	chr9	+	121567453	121569141	121567453	121567481	121570187	121570217	1995	15,32	58,63	11,18	60,87	78	39	0.027283071483777	0.208079275741004	0.115,0.203	0.084,0.094	0.07
1996	"ENSMUSG00000032536"	"Trak1"	chr9	+	121289424	121289781	121289424	121289643	121298050	121298153	1996	83,110	12,23	28,22	4,21	78	39	0.361259421448049	0.520846265168258	0.776,0.705	0.778,0.344	0.179
1997	"ENSMUSG00000006932"	"Ctnnb1"	chr9	+	120784879	120785038	120784879	120785035	120786172	120786292	1997	714,822	4,0	379,443	3,0	42	39	0.675493797494146	0.821086994846585	0.994,1.0	0.992,1.0	0.001
1998	"ENSMUSG00000024181"	"Mrpl28"	chr17	+	26343529	26343692	26343529	26343682	26344230	26344538	1998	0,4	28,4	0,0	9,1	49	39	0.23627535556536	0.406853500426646	0.0,0.443	0.0,0.0	0.222
2001	"ENSMUSG00000045594"	"Glb1"	chr9	+	114272076	114272280	114272076	114272189	114279664	114279739	2001	0,5	20,1	0,0	6,17	78	39	0.0405567310734446	0.208079275741004	0.0,0.714	0.0,0.0	0.357
2002	"ENSMUSG00000038664"	"Herc1"	chr9	+	66368981	66369202	66368981	66369181	66370110	66370379	2002	13,1	22,9	4,25	9,6	60	39	0.253334154126342	0.425066587997248	0.278,0.067	0.224,0.73	-0.304
2003	"ENSMUSG00000035443"	"Thyn1"	chr9	+	26914892	26915074	26914892	26915060	26916441	26916510	2003	11,35	0,4	8,3	0,0	53	39	0.208523550187736	0.381222845905994	1.0,0.866	1.0,1.0	-0.067
2005	"ENSMUSG00000059183"	"Mtfmt"	chr9	+	65348894	65349081	65348894	65348970	65351160	65351252	2005	4,0	6,0	0,0	5,0	78	39	0.210566656761319	0.383528903603127	0.25,NA	0.0,NA	0.25
2012	"ENSMUSG00000003402"	"Prkcsh"	chr9	+	21922733	21922892	21922733	21922871	21922969	21923066	2012	12,19	27,17	0,9	4,8	60	39	0.944395741174594	0.999202115572178	0.224,0.421	0.0,0.422	0.112
2018	"ENSMUSG00000032557"	"Uba5"	chr9	-	103937357	103937506	103937416	103937506	103934072	103934182	2018	20,14	34,45	0,10	10,10	78	39	0.498096613644336	0.652336758210338	0.227,0.135	0.0,0.333	0.014
2019	"ENSMUSG00000032557"	"Uba5"	chr9	-	103937357	103937506	103937421	103937506	103934072	103934182	2019	20,14	6,0	0,10	8,0	78	39	0.543682642008751	0.698641666804276	0.625,1.0	0.0,1.0	0.312
2020	"ENSMUSG00000032557"	"Uba5"	chr9	-	103937416	103937506	103937421	103937506	103934072	103934182	2020	34,45	6,0	10,10	8,0	44	39	0.110586532346029	0.265487961186127	0.834,1.0	0.526,1.0	0.154
2021	"ENSMUSG00000042790"	"Rnf214"	chr9	-	45811043	45811554	45811508	45811554	45809729	45809789	2021	44,76	0,5	32,18	0,0	78	39	0.104035072894565	0.259946713302952	1.0,0.884	1.0,1.0	-0.058
2022	"ENSMUSG00000042790"	"Rnf214"	chr9	-	45816067	45816217	45816103	45816217	45811043	45811554	2022	0,4	16,32	0,10	10,22	75	39	0.189737921322168	0.361442899708759	0.0,0.061	0.0,0.191	-0.065
2028	"ENSMUSG00000048537"	"Phldb1"	chr9	-	44609015	44609139	44609048	44609139	44607333	44607480	2028	13,5	25,13	0,3	8,7	72	39	0.244955029177507	0.415544686111613	0.22,0.172	0.0,0.188	0.102
2029	"ENSMUSG00000034485"	"Uaca"	chr9	+	60761597	60761785	60761597	60761779	60763479	60763517	2029	9,0	0,0	10,0	16,2	45	39	0.00682175059273749	0.208079275741004	1.0,NA	0.351,0.0	0.825
2031	"ENSMUSG00000001100"	"Poldip2"	chr11	+	78410005	78410194	78410005	78410131	78411977	78412057	2031	8,7	17,30	0,0	6,13	78	39	0.0283357324192847	0.208079275741004	0.19,0.104	0.0,0.0	0.147
2032	"ENSMUSG00000043923"	"Cenatac"	chr9	-	44324739	44324830	44324767	44324830	44324433	44324498	2032	9,37	3,22	9,13	1,2	67	39	0.0415943503075926	0.208079275741004	0.636,0.495	0.84,0.791	-0.25
2034	"ENSMUSG00000074259"	"Gramd2a"	chr9	+	59619366	59619462	59619366	59619429	59621078	59621223	2034	0,7	0,0	0,0	0,4	72	39	0.0542127132198201	0.208079275741004	NA,1.0	NA,0.0	1.0
2038	"ENSMUSG00000032115"	"Hyou1"	chr9	+	44290880	44290973	44290880	44290892	44291809	44291907	2038	2,4	6,23	0,0	29,6	78	39	0.0280373509351164	0.208079275741004	0.143,0.08	0.0,0.0	0.111
2039	"ENSMUSG00000032115"	"Hyou1"	chr9	+	44299574	44299901	44299574	44299662	44300088	44300222	2039	41,56	0,1	44,45	0,0	78	39	0.266008316620654	0.4343575117262	1.0,0.966	1.0,1.0	-0.017
2041	"ENSMUSG00000025237"	"Parp6"	chr9	+	59537901	59538112	59537901	59538052	59538622	59538676	2041	41,69	0,12	14,24	2,0	78	39	0.695464707090001	0.839840811967231	1.0,0.742	0.778,1.0	-0.018
2042	"ENSMUSG00000025237"	"Parp6"	chr9	+	59548306	59549093	59548306	59548379	59556112	59556192	2042	34,19	33,28	3,14	15,14	78	39	0.359049765110328	0.519284523030152	0.34,0.253	0.091,0.333	0.084
2043	"ENSMUSG00000032127"	"Vps11"	chr9	-	44267524	44267726	44267591	44267726	44266995	44267147	2043	77,71	44,25	61,52	7,39	78	39	0.546365964348082	0.701600862296563	0.467,0.587	0.813,0.4	-0.08
2044	"ENSMUSG00000015120"	"Ube2i"	chr17	-	25484092	25487587	25487514	25487587	25483739	25483819	2044	662,714	1,0	348,340	0,0	78	39	0.383837856189623	0.545298156250897	0.997,1.0	1.0,1.0	-0.002
2045	"ENSMUSG00000015120"	"Ube2i"	chr17	-	25487448	25487587	25487514	25487587	25484092	25484202	2045	44,66	588,451	31,12	294,195	78	39	0.420693594900568	0.582401643390877	0.036,0.068	0.05,0.03	0.012
2046	"ENSMUSG00000015120"	"Ube2i"	chr17	-	25488019	25488249	25488165	25488249	25487514	25487587	2046	10,18	458,515	12,3	337,242	78	39	0.662284003379764	0.809311929908737	0.011,0.017	0.017,0.006	0.003
2047	"ENSMUSG00000015120"	"Ube2i"	chr17	-	25488353	25488453	25488376	25488453	25488165	25488249	2047	9,7	418,514	8,0	188,258	62	39	0.497220292096044	0.651923540805508	0.013,0.008	0.026,0.0	-0.003
2048	"ENSMUSG00000032410"	"Xrn1"	chr9	+	95921752	95921909	95921752	95921897	95927538	95927714	2048	5,0	3,8	2,21	14,9	51	39	0.650019405863152	0.798558150840542	0.56,0.0	0.098,0.641	-0.089
2049	"ENSMUSG00000084786"	"Ubl5"	chr9	+	20556701	20556789	20556701	20556785	20556917	20556955	2049	7,0	350,250	5,0	250,272	43	39	0.999202115572178	0.999202115572178	0.018,0.0	0.018,0.0	0.0
2051	"ENSMUSG00000059475"	"Zfp426"	chr9	-	20386202	20386329	20386206	20386329	20384323	20384404	2051	10,27	4,11	9,23	0,0	43	39	0.0222212401470975	0.208079275741004	0.694,0.69	1.0,1.0	-0.308
2052	"ENSMUSG00000063108"	"Zfp26"	chr9	-	20355554	20356281	20356189	20356281	20353475	20353561	2052	8,59	0,1	15,39	0,0	78	39	0.307566700926554	0.476599156729887	1.0,0.967	1.0,1.0	-0.016
2054	"ENSMUSG00000042210"	"Abhd14a"	chr9	-	106321004	106321141	106321025	106321141	106317819	106318055	2054	0,1	5,0	0,0	0,14	60	39	0.0558947294439744	0.208079275741004	0.0,1.0	NA,0.0	0.5
2059	"ENSMUSG00000032407"	"U2surp"	chr9	-	95373317	95373353	95373320	95373353	95373143	95373226	2059	51,44	69,76	2,4	19,0	42	39	0.658064100236214	0.805222429220689	0.407,0.35	0.089,1.0	-0.166
2061	"ENSMUSG00000041506"	"Rrp9"	chr9	+	106358958	106359230	106358958	106359085	106360110	106360235	2061	3,3	21,12	0,0	21,10	78	39	0.0280206499221552	0.208079275741004	0.067,0.111	0.0,0.0	0.089
2063	"ENSMUSG00000060992"	"Copz1"	chr15	+	103199101	103199335	103199101	103199183	103199755	103199847	2063	0,3	81,169	0,0	48,78	78	39	0.127980716567207	0.286056292545368	0.0,0.009	0.0,0.0	0.004
2065	"ENSMUSG00000055720"	"Ubl7"	chr9	+	57819920	57820214	57819920	57820133	57821836	57821956	2065	2,0	51,69	4,2	43,53	78	39	0.103794121752015	0.259696554288624	0.019,0.0	0.044,0.019	-0.022
2067	"ENSMUSG00000000088"	"Cox5a"	chr9	+	57436238	57437645	57436238	57436355	57438951	57439075	2067	251,353	0,0	115,139	1,0	78	39	0.0655278441031992	0.211510241236592	1.0,1.0	0.983,1.0	0.008
2070	"ENSMUSG00000032295"	"Man2c1"	chr9	+	57038442	57038569	57038442	57038565	57038815	57038939	2070	8,0	8,2	0,0	0,5	43	39	0.946523967929962	0.999202115572178	0.476,0.0	NA,0.0	0.238
2071	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107647750	107648158	107648083	107648158	107646759	107646825	2071	81,107	67,146	90,39	109,132	78	39	0.0816320052056868	0.23302418492865	0.377,0.268	0.292,0.129	0.112
2074	"ENSMUSG00000034684"	"Sema3f"	chr9	-	107562523	107562746	107562542	107562746	107561886	107561975	2074	18,5	0,0	15,4	0,4	58	39	0.437545828341514	0.600770295950671	1.0,1.0	1.0,0.402	0.299
2075	"ENSMUSG00000034684"	"Sema3f"	chr9	-	107566848	107566978	107566884	107566978	107565428	107565548	2075	0,1	15,13	0,0	0,9	75	39	0.23689518384164	0.406853500426646	0.0,0.038	NA,0.0	0.019
2081	"ENSMUSG00000086841"	"2410006H16Rik"	chr11	+	62494060	62494472	62494060	62494108	62495228	62495292	2081	114,50	4,5	141,140	15,17	78	39	0.0614999816529832	0.208079275741004	0.934,0.833	0.825,0.805	0.069
2083	"ENSMUSG00000086841"	"2410006H16Rik"	chr11	+	62495228	62495300	62495228	62495292	62495480	62495635	2083	1,0	56,48	2,0	110,59	47	39	0.999202115572178	0.999202115572178	0.015,0.0	0.015,0.0	0.0
2087	"ENSMUSG00000034218"	"Atm"	chr9	-	53362848	53362989	53362959	53362989	53361817	53361934	2087	17,2	3,0	0,2	0,0	78	39	0.999202115572178	0.999202115572178	0.739,1.0	NA,1.0	-0.131
2088	"ENSMUSG00000032577"	"Mapkapk3"	chr9	-	107139621	107140963	107140823	107140963	107139076	107139156	2088	354,389	66,43	130,87	9,7	78	39	0.0379915626319488	0.208079275741004	0.728,0.819	0.878,0.861	-0.096
2090	"ENSMUSG00000032041"	"Tirap"	chr9	-	35110506	35110615	35110516	35110615	35102869	35102992	2090	14,33	19,26	43,38	44,57	49	39	0.266027845359033	0.4343575117262	0.37,0.503	0.438,0.347	0.044
2094	"ENSMUSG00000032067"	"Pts"	chr9	-	50436452	50436584	50436561	50436584	50436022	50436079	2094	102,98	34,75	133,105	59,101	78	39	0.122476615800004	0.278057741759683	0.6,0.395	0.53,0.342	0.061
2095	"ENSMUSG00000032067"	"Pts"	chr9	-	50436452	50436584	50436561	50436584	50436043	50436264	2095	102,101	8,11	133,105	16,9	78	39	0.602473706281081	0.756785772739996	0.864,0.821	0.806,0.854	0.012
2096	"ENSMUSG00000032067"	"Pts"	chr9	-	50439323	50439532	50439445	50439532	50438169	50438249	2096	9,6	9,12	25,38	31,25	78	39	0.195295080396515	0.365945029646704	0.333,0.2	0.287,0.432	-0.093
2098	"ENSMUSG00000042496"	"Prdm10"	chr9	+	31272116	31272257	31272116	31272218	31273626	31273795	2098	11,18	0,0	16,2	3,0	78	39	0.0224079648536536	0.208079275741004	1.0,1.0	0.727,1.0	0.137
2100	"ENSMUSG00000032786"	"Alas1"	chr9	-	106115167	106115438	106115273	106115438	106113638	106113907	2100	174,172	256,577	83,67	207,197	78	39	0.548351781248503	0.703171547025202	0.254,0.13	0.167,0.145	0.036
