ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1927	"ENSMUSG00000001729"	"Akt1"	chr12	-	112628613	112628768	112628613	112628742	112637949	112638088	1927	5,1	354,243	3,0	161,228	65	39	0.864062107273753	0.969006126694936	0.008,0.002	0.011,0.0	-0.0
1933	"ENSMUSG00000135262"	NA	chr11	+	5020243	5020753	5020288	5020753	5015538	5015623	1933	176,267	0,0	114,138	0,1	78	39	0.0570281090393339	0.21333414551597	1.0,1.0	1.0,0.986	0.007
1949	"ENSMUSG00000133133"	NA	chr11	+	117848074	117848473	117848111	117848473	117847551	117847639	1949	0,2	0,0	0,0	3,0	76	39	NA	NA	NA,1.0	0.0,NA	1.0
1951	"ENSMUSG00000002280"	"Ciao3"	chr17	+	25995922	25996083	25995939	25996083	25994019	25994115	1951	0,0	50,31	5,0	21,14	56	39	0.132216238660496	0.288145172298145	0.0,0.0	0.142,0.0	-0.071
1952	"ENSMUSG00000002280"	"Ciao3"	chr17	+	26000166	26000352	26000214	26000352	25999853	25999926	1952	0,12	27,26	0,3	7,13	78	39	0.398819785685256	0.566750690807073	0.0,0.188	0.0,0.103	0.043
1962	"ENSMUSG00000018008"	"Cyth4"	chr15	+	78489059	78490113	78490046	78490113	78488835	78488900	1962	55,67	462,498	104,63	479,367	78	39	0.0261234806448951	0.21333414551597	0.056,0.063	0.098,0.079	-0.029
1963	"ENSMUSG00000018008"	"Cyth4"	chr15	+	78495621	78495797	78495648	78495797	78493961	78494074	1963	100,104	710,637	137,158	493,599	66	39	0.00256921205699723	0.193636476192477	0.077,0.088	0.141,0.135	-0.056
1989	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8701727	8701847	8701766	8701847	8701504	8701553	1989	17,12	59,70	0,0	13,12	78	39	0.0278347997594069	0.21333414551597	0.126,0.079	0.0,0.0	0.103
1990	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8701740	8701847	8701766	8701847	8701504	8701553	1990	0,12	59,70	0,0	13,12	65	39	0.102592515422003	0.254740307149214	0.0,0.093	0.0,0.0	0.046
1991	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8701766	8702085	8702035	8702085	8701504	8701553	1991	73,115	10,0	19,19	0,9	78	39	0.999202115572178	0.999202115572178	0.785,1.0	1.0,0.514	0.136
1992	"ENSMUSG00000108414"	"Snhg1"	chr19	+	8703145	8703807	8703430	8703807	8702631	8702887	1992	91,89	10,0	33,24	0,0	78	39	0.0733948584185254	0.22466670401396	0.82,1.0	1.0,1.0	-0.09
2018	"ENSMUSG00000025224"	"Gbf1"	chr19	+	46256829	46256955	46256858	46256955	46256431	46256555	2018	48,33	0,9	39,12	0,1	68	39	0.240247139738978	0.419780081678558	1.0,0.678	1.0,0.873	-0.098
2028	"ENSMUSG00000000976"	"Heatr6"	chr11	+	83668063	83668188	83668082	83668188	83667439	83667562	2028	16,26	0,7	14,20	0,0	58	39	0.0429137317692315	0.21333414551597	1.0,0.714	1.0,1.0	-0.143
2033	"ENSMUSG00000020873"	"Slc35b1"	chr11	+	95277311	95277442	95277336	95277442	95276626	95276730	2033	38,52	4,16	33,4	0,0	64	39	0.0313366766545713	0.21333414551597	0.853,0.664	1.0,1.0	-0.242
2035	"ENSMUSG00000001552"	"Jup"	chr11	-	100276998	100277214	100276998	100277211	100288461	100288589	2035	95,94	9,0	38,2	0,0	42	39	0.111629874308596	0.264203252263261	0.907,1.0	1.0,1.0	-0.046
2044	"ENSMUSG00000004040"	"Stat3"	chr11	-	100780303	100780416	100780303	100780366	100780711	100780754	2044	717,758	57,61	609,906	87,79	78	39	0.144415845234684	0.303093558701568	0.863,0.861	0.778,0.852	0.047
2047	"ENSMUSG00000020918"	"Kat2a"	chr11	-	100599671	100599811	100599671	100599808	100599901	100600003	2047	4,13	7,7	0,0	3,0	42	39	0.14592552484902	0.305225743853352	0.347,0.633	0.0,NA	0.49
2048	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104416876	104417010	104416876	104416992	104417688	104417803	2048	10,1	32,75	33,71	139,131	57	39	0.0519645532174884	0.21333414551597	0.176,0.009	0.14,0.271	-0.113
2053	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	100917485	100917589	100917506	100917589	100911879	100912008	2053	78,136	182,202	34,85	73,65	60	39	0.211623952254895	0.389356361009109	0.218,0.304	0.232,0.459	-0.085
2054	"ENSMUSG00000020859"	"Spag9"	chr11	+	93983163	93983808	93983640	93983808	93982589	93982719	2054	787,942	6,0	950,929	0,0	78	39	0.0429075470095299	0.21333414551597	0.985,1.0	1.0,1.0	-0.008
2055	"ENSMUSG00000020697"	"Lig3"	chr11	+	82678453	82678654	82678456	82678654	82676140	82676284	2055	12,27	31,14	9,0	1,0	42	39	0.0644017530848987	0.215980550668233	0.264,0.642	0.893,NA	-0.44
2059	"ENSMUSG00000052752"	"Traf7"	chr17	-	24733686	24733840	24733686	24733803	24735478	24735570	2059	11,0	72,58	12,2	21,32	76	39	0.0357193578735391	0.21333414551597	0.073,0.0	0.227,0.031	-0.092
2060	"ENSMUSG00000052752"	"Traf7"	chr17	-	24735478	24735573	24735478	24735570	24737715	24737768	2060	39,40	69,40	25,27	34,77	42	39	0.253003918839652	0.432773918453932	0.344,0.481	0.406,0.246	0.086
2061	"ENSMUSG00000052752"	"Traf7"	chr17	-	24733686	24733840	24733686	24733803	24737715	24737773	2061	13,0	8,0	3,0	2,8	76	39	0.915354968680379	0.999202115572178	0.455,NA	0.435,0.0	0.238
2062	"ENSMUSG00000052752"	"Traf7"	chr17	-	24737715	24737773	24737715	24737768	24738104	24738220	2062	84,90	5,4	43,90	9,5	44	39	0.253851254340475	0.433430943390336	0.937,0.952	0.809,0.941	0.07
2063	"ENSMUSG00000017715"	"Pgs1"	chr11	+	117905399	117905548	117905472	117905548	117896195	117896717	2063	166,232	21,27	157,251	68,48	78	39	0.0676661721126508	0.21882366949333	0.798,0.811	0.536,0.723	0.175
2075	"ENSMUSG00000069844"	"Sco1"	chr11	+	66946541	66946754	66946556	66946754	66944600	66944691	2075	5,0	13,8	0,0	4,4	54	39	0.108459220578411	0.262007697724406	0.217,0.0	0.0,0.0	0.108
2076	"ENSMUSG00000059864"	"Or2y1g"	chr11	+	49170933	49173596	49171106	49173596	49170155	49170247	2076	13,14	0,0	0,0	7,0	78	39	0.0514765270731578	0.21333414551597	1.0,1.0	0.0,NA	1.0
2079	"ENSMUSG00000020476"	"Dbnl"	chr11	+	5747274	5747335	5747283	5747335	5747023	5747175	2079	14,14	46,57	14,22	39,72	48	39	0.486591003059762	0.635109514890686	0.198,0.166	0.226,0.199	-0.031
2080	"ENSMUSG00000020476"	"Dbnl"	chr11	+	5747274	5747335	5747286	5747335	5747023	5747175	2080	15,14	124,107	14,22	130,87	51	39	0.453815664050037	0.613514977220645	0.085,0.091	0.076,0.162	-0.031
2081	"ENSMUSG00000020476"	"Dbnl"	chr11	+	5747283	5747335	5747286	5747335	5747023	5747175	2081	47,57	124,107	39,72	130,87	42	39	0.736859179969924	0.860384242169542	0.26,0.331	0.218,0.435	-0.031
2092	"ENSMUSG00000020893"	"Per1"	chr11	+	68992500	68992702	68992560	68992702	68992276	68992398	2092	426,296	18,10	411,514	16,10	78	39	0.298866614742695	0.474501463564901	0.922,0.937	0.928,0.963	-0.016
2099	"ENSMUSG00000002741"	"Ykt6"	chr11	+	5909296	5909379	5909303	5909379	5905692	5906004	2099	141,145	0,16	85,29	0,0	46	39	0.0684608388184427	0.219919917302904	1.0,0.885	1.0,1.0	-0.057
2102	"ENSMUSG00000001054"	"Rmnd5b"	chr11	-	51515301	51515473	51515301	51515404	51516495	51516661	2102	13,41	102,114	8,11	26,36	78	39	0.476978522754788	0.628876802899338	0.06,0.152	0.133,0.133	-0.027
2103	"ENSMUSG00000008690"	"Ncaph2"	chr15	+	89254803	89254878	89254806	89254878	89254597	89254691	2103	21,20	64,91	3,7	90,69	42	39	0.0358801865786824	0.21333414551597	0.234,0.169	0.03,0.086	0.144
2114	"ENSMUSG00000021281"	"Tnfaip2"	chr12	+	111414921	111415073	111414972	111415073	111414680	111414803	2114	63,125	1300,2291	36,85	1334,2019	78	39	0.0796110285244136	0.233088044941444	0.024,0.027	0.013,0.021	0.009
2118	"ENSMUSG00000036678"	"Aaas"	chr15	-	102254011	102254395	102254011	102254110	102254921	102254968	2118	17,18	28,40	0,3	11,17	78	39	0.0633464914626258	0.214500133649612	0.233,0.184	0.0,0.081	0.168
2122	"ENSMUSG00000039307"	"Hexd"	chr11	+	121111689	121111987	121111908	121111987	121110666	121110749	2122	7,7	2,0	6,3	0,0	78	39	0.184475655378127	0.354430639730597	0.636,1.0	1.0,1.0	-0.182
2123	"ENSMUSG00000002058"	"Unc119"	chr11	+	78238622	78239085	78238912	78239085	78238043	78238157	2123	64,85	3,0	42,85	4,0	78	39	0.402141949911938	0.569819512066032	0.914,1.0	0.84,1.0	0.037
2124	"ENSMUSG00000002058"	"Unc119"	chr11	+	78239290	78239990	78239356	78239990	78238912	78239085	2124	9,16	86,169	19,0	67,111	78	39	0.428524932510287	0.593423525188147	0.05,0.045	0.124,0.0	-0.014
2126	"ENSMUSG00000054263"	"Lifr"	chr15	+	7214547	7215214	7215046	7215214	7214197	7214299	2126	12,0	7,5	0,5	0,0	78	39	0.0558866214782139	0.21333414551597	0.462,0.0	NA,1.0	-0.769
2127	"ENSMUSG00000024194"	"Cuta"	chr17	-	27157391	27157591	27157391	27157441	27157700	27157760	2127	69,85	10,3	17,36	0,5	78	39	0.999202115572178	0.999202115572178	0.775,0.934	1.0,0.783	-0.037
2128	"ENSMUSG00000024194"	"Cuta"	chr17	-	27157545	27157623	27157545	27157591	27157700	27157760	2128	13,26	46,61	1,4	14,26	71	39	0.0464008149742884	0.21333414551597	0.134,0.19	0.038,0.078	0.104
2129	"ENSMUSG00000024194"	"Cuta"	chr17	-	27157391	27157760	27157391	27157441	27157857	27158342	2129	129,114	0,0	23,57	6,0	78	39	0.243762407398653	0.423154655267791	1.0,1.0	0.657,1.0	0.171
2131	"ENSMUSG00000040699"	"Limd2"	chr11	-	106050173	106050268	106050173	106050240	106050876	106050968	2131	90,141	5,0	154,176	0,0	67	39	0.04007378780281	0.21333414551597	0.913,1.0	1.0,1.0	-0.043
2133	"ENSMUSG00000019590"	"Cyb561"	chr11	-	105826577	105826779	105826577	105826735	105827007	105827111	2133	8,0	5,20	0,0	13,0	78	39	0.0894121105882217	0.241569794690743	0.444,0.0	0.0,NA	0.222
2135	"ENSMUSG00000044811"	"Cd300c2"	chr11	-	114891454	114891899	114891454	114891811	114892312	114892706	2135	491,674	452,554	366,408	292,367	78	39	0.823272628181496	0.934084990826783	0.352,0.378	0.385,0.357	-0.006
2136	"ENSMUSG00000044811"	"Cd300c2"	chr11	-	114891454	114891899	114891454	114891811	114894744	114894847	2136	268,342	0,4	170,273	1,15	78	39	0.0692621111945242	0.220574039933709	1.0,0.977	0.988,0.901	0.044
2137	"ENSMUSG00000034652"	"Cd300a"	chr11	+	114785483	114785604	114785495	114785604	114784063	114784420	2137	1198,1369	239,397	707,838	123,191	51	39	0.0416474276820151	0.21333414551597	0.793,0.725	0.815,0.77	-0.033
2143	"ENSMUSG00000020716"	"Nf1"	chr11	+	79456243	79456377	79456246	79456377	79455649	79455772	2143	26,44	7,7	1,20	0,0	42	39	0.0577040707494986	0.21333414551597	0.775,0.854	1.0,1.0	-0.185
2144	"ENSMUSG00000020377"	"Ltc4s"	chr11	-	50127298	50127539	50127298	50127428	50127843	50127925	2144	200,256	11,0	25,36	0,0	78	39	0.136967564270863	0.295368525917335	0.901,1.0	1.0,1.0	-0.049
2147	"ENSMUSG00000060216"	"Arrb2"	chr11	+	70326341	70326398	70326367	70326398	70324255	70324343	2147	19,13	3,4	10,25	7,0	65	39	0.526458320285349	0.672018419754877	0.792,0.661	0.462,1.0	-0.004
2148	"ENSMUSG00000060216"	"Arrb2"	chr11	+	70330643	70330731	70330676	70330731	70330487	70330567	2148	188,275	375,470	85,128	241,315	72	39	0.0144748817192881	0.21333414551597	0.214,0.241	0.16,0.18	0.057
2156	"ENSMUSG00000059552"	"Trp53"	chr11	+	69482079	69482698	69482175	69482698	69481481	69481588	2156	5,54	88,91	18,3	11,12	78	39	0.451277244346795	0.611478704254983	0.028,0.229	0.45,0.111	-0.152
2157	"ENSMUSG00000061878"	"Sphk1"	chr11	+	116425674	116425827	116425677	116425827	116424795	116424999	2157	0,4	3,7	6,8	0,7	42	39	0.127790069022291	0.283786964988585	0.0,0.347	1.0,0.515	-0.584
2158	"ENSMUSG00000015869"	"Prpsap1"	chr11	-	116370477	116370665	116370477	116370650	116376694	116376761	2158	16,0	21,46	0,7	1,19	54	39	0.643262479618117	0.777039005864415	0.355,0.0	0.0,0.21	0.072
2160	"ENSMUSG00000055805"	"Fmnl1"	chr11	+	103084273	103084561	103084276	103084561	103083775	103084028	2160	684,626	244,255	1504,1740	460,633	42	39	0.0823707299248814	0.235692802139798	0.722,0.695	0.752,0.719	-0.027
2161	"ENSMUSG00000001441"	"Npepps"	chr11	-	97126890	97127047	97126890	97126995	97128919	97129084	2161	13,13	49,194	0,27	63,96	78	39	0.456923354718156	0.615927898706225	0.117,0.032	0.0,0.123	0.013
2162	"ENSMUSG00000001441"	"Npepps"	chr11	-	97126890	97127047	97126890	97126995	97131754	97131869	2162	2,3	1,8	0,10	11,9	78	39	0.420681595432083	0.587744628859434	0.5,0.158	0.0,0.357	0.151
2163	"ENSMUSG00000038517"	"Tbkbp1"	chr11	-	97037280	97037459	97037280	97037456	97038198	97038379	2163	32,39	22,59	36,28	19,17	42	39	0.063037454931946	0.214500133649612	0.575,0.38	0.638,0.605	-0.144
2166	"ENSMUSG00000091679"	"Vmn2r96"	chr17	+	18801978	18802273	18802142	18802273	18793412	18793875	2166	3,13	14,6	8,0	0,0	78	39	0.084129123385871	0.238476658700011	0.097,0.52	1.0,NA	-0.692
2167	"ENSMUSG00000038807"	"Rap1gap2"	chr11	-	74283045	74283172	74283045	74283167	74283870	74283988	2167	11,29	7,0	41,56	0,3	44	39	0.406671848296247	0.57408950187751	0.582,1.0	1.0,0.943	-0.181
2168	"ENSMUSG00000020788"	"Atp2a3"	chr11	+	72871264	72871600	72871318	72871600	72870952	72871171	2168	413,451	0,6	97,122	0,3	78	39	0.448647166982186	0.608971275492745	1.0,0.974	1.0,0.953	0.011
2170	"ENSMUSG00000020737"	"Jpt1"	chr11	-	115391491	115391549	115391491	115391510	115392830	115392928	2170	54,31	107,161	15,1	34,109	78	39	0.233389124264027	0.413854686282233	0.201,0.088	0.181,0.005	0.052
2171	"ENSMUSG00000034566"	"Atp5pd"	chr11	-	115309211	115309376	115309211	115309342	115310717	115310788	2171	5,7	154,139	0,4	109,97	73	39	0.244089890816679	0.423199705696367	0.017,0.026	0.0,0.022	0.01
2173	"ENSMUSG00000057135"	"Scimp"	chr11	-	70688838	70688902	70688838	70688898	70691515	70691639	2173	431,462	14,2	17,51	3,0	43	39	0.289490032423066	0.466206839364054	0.965,0.995	0.837,1.0	0.061
2174	"ENSMUSG00000040746"	"Rnf167"	chr11	+	70540500	70540843	70540737	70540843	70540270	70540358	2174	187,226	0,4	187,219	0,0	78	39	0.0460841009549514	0.21333414551597	1.0,0.966	1.0,1.0	-0.017
2175	"ENSMUSG00000040746"	"Rnf167"	chr11	+	70540500	70541045	70540951	70541045	70540270	70540358	2175	181,199	0,0	181,191	0,4	78	39	0.147591673452227	0.306881353615113	1.0,1.0	1.0,0.96	0.02
2176	"ENSMUSG00000014606"	"Slc25a11"	chr11	-	70535995	70536266	70535995	70536095	70536355	70536446	2176	113,115	0,2	32,29	0,0	78	39	0.342021102705322	0.513677500735317	1.0,0.966	1.0,1.0	-0.017
2179	"ENSMUSG00000034175"	"Rhbdd3"	chr11	+	5050384	5050587	5050396	5050587	5049747	5049898	2179	0,1	1,15	0,2	9,0	51	39	0.999202115572178	0.999202115572178	0.0,0.049	0.0,1.0	-0.475
2180	"ENSMUSG00000034175"	"Rhbdd3"	chr11	+	5055180	5055347	5055184	5055347	5054020	5054404	2180	0,0	6,0	0,5	1,7	43	39	0.999202115572178	0.999202115572178	0.0,NA	0.0,0.393	-0.197
2181	"ENSMUSG00000069769"	"Msi2"	chr11	-	88239609	88239818	88239609	88239764	88257610	88257673	2181	3,18	13,3	0,4	1,5	78	39	0.0841157658557541	0.238476658700011	0.103,0.75	0.0,0.286	0.283
2182	"ENSMUSG00000020614"	"Fam20a"	chr11	-	109566668	109566803	109566668	109566778	109567979	109568160	2182	0,0	2,0	0,2	0,0	64	39	NA	NA	0.0,NA	NA,1.0	-1.0
2194	"ENSMUSG00000020432"	"Tcn2"	chr11	-	3881392	3881587	3881392	3881584	3881926	3881960	2194	11,4	0,0	4,20	0,14	42	39	0.0770862470237816	0.229105019713694	1.0,1.0	1.0,0.57	0.215
2195	"ENSMUSG00000040548"	"Tex2"	chr11	-	106404412	106404538	106404412	106404532	106410707	106410840	2195	33,14	0,8	8,7	0,0	45	39	0.0801228001464996	0.233545898246339	1.0,0.603	1.0,1.0	-0.199
2196	"ENSMUSG00000018567"	"Gabarap"	chr11	+	69883407	69883526	69883501	69883526	69883190	69883269	2196	4401,5560	2,0	5315,5902	2,2	78	39	0.494644634347522	0.642809022506247	0.999,1.0	0.999,0.999	0.001
2197	"ENSMUSG00000018565"	"Elp5"	chr11	-	69871039	69871388	69871039	69871156	69872032	69872078	2197	0,9	1,1	3,1	0,0	78	39	0.225598186287474	0.405932121095474	0.0,0.818	1.0,1.0	-0.591
2198	"ENSMUSG00000037275"	"Gemin5"	chr11	-	58013107	58013204	58013107	58013201	58015757	58016244	2198	14,4	0,6	2,10	0,0	42	39	0.0610655399808867	0.213630737405146	1.0,0.382	1.0,1.0	-0.309
2202	"ENSMUSG00000020526"	"Znhit3"	chr11	-	84804047	84804262	84804047	84804128	84805036	84805111	2202	0,23	20,21	0,0	3,0	78	39	0.999202115572178	0.999202115572178	0.0,0.354	0.0,NA	0.177
2203	"ENSMUSG00000020526"	"Znhit3"	chr11	-	84805036	84805209	84805036	84805111	84806924	84806956	2203	1,5	16,10	1,0	0,1	78	39	0.617057787634839	0.7524245047311	0.03,0.2	1.0,0.0	-0.385
2206	"ENSMUSG00000047284"	"Neurl4"	chr11	+	69797551	69797714	69797555	69797714	69797343	69797429	2206	6,40	2,8	8,7	0,0	43	39	0.0350973670044672	0.21333414551597	0.731,0.819	1.0,1.0	-0.225
2207	"ENSMUSG00000047284"	"Neurl4"	chr11	+	69801543	69801740	69801560	69801740	69801086	69801245	2207	0,3	34,10	0,0	0,1	56	39	0.459082894257782	0.616872036467973	0.0,0.173	NA,0.0	0.086
2209	"ENSMUSG00000020400"	"Tnip1"	chr11	-	54801612	54802397	54801612	54802323	54806322	54806413	2209	383,638	245,331	222,288	119,187	78	39	0.575533436613563	0.716100335360936	0.439,0.491	0.483,0.435	0.006
2211	"ENSMUSG00000014850"	"Msh3"	chr13	-	92372081	92372239	92372081	92372236	92386334	92386446	2211	13,11	5,0	5,7	2,1	42	39	0.999202115572178	0.999202115572178	0.707,1.0	0.699,0.867	0.071
2215	"ENSMUSG00000035152"	"Ap2b1"	chr11	+	83215336	83215582	83215450	83215582	83212764	83212900	2215	285,346	0,0	184,216	8,11	78	39	8.51862021935545e-05	0.0479684110164513	1.0,1.0	0.92,0.908	0.086
2219	"ENSMUSG00000020929"	"Eftud2"	chr11	-	102761845	102762011	102761845	102762008	102768435	102768544	2219	0,11	28,19	15,0	8,14	42	39	0.999202115572178	0.999202115572178	0.0,0.35	0.635,0.0	-0.143
2220	"ENSMUSG00000025155"	"Dus1l"	chr11	-	120685728	120685837	120685728	120685804	120686302	120686549	2220	27,23	2,2	1,6	1,0	72	39	0.839673011802517	0.948475711923407	0.88,0.862	0.351,1.0	0.196
2221	"ENSMUSG00000025158"	"Rfng"	chr11	-	120673208	120673986	120673208	120673374	120674093	120674196	2221	44,38	1,0	1,6	0,0	78	39	0.741266054568756	0.863016928732682	0.957,1.0	1.0,1.0	-0.022
2227	"ENSMUSG00000025142"	"Aspscr1"	chr11	+	120591949	120592109	120591969	120592109	120580135	120580167	2227	7,2	138,69	0,0	54,112	59	39	0.0257055781127019	0.21333414551597	0.032,0.019	0.0,0.0	0.026
2228	"ENSMUSG00000025142"	"Aspscr1"	chr11	+	120599896	120600072	120599937	120600072	120599755	120599825	2228	49,50	0,7	25,25	0,14	78	39	0.112167730117911	0.265029308452	1.0,0.781	1.0,0.472	0.155
2229	"ENSMUSG00000017686"	"Rhot1"	chr11	+	80134195	80134316	80134227	80134316	80133398	80133507	2229	7,22	2,0	1,14	0,0	71	39	0.348687551636362	0.520141163075747	0.658,1.0	1.0,1.0	-0.171
2231	"ENSMUSG00000025137"	"Pcyt2"	chr11	-	120504466	120504600	120504466	120504551	120505156	120505223	2231	8,0	46,58	0,0	21,14	78	39	0.077211738029624	0.229105019713694	0.08,0.0	0.0,0.0	0.04
2232	"ENSMUSG00000017677"	"Wsb1"	chr11	-	79139216	79139485	79139216	79139339	79141806	79141975	2232	871,1047	0,1	712,700	0,0	78	39	0.308089312608637	0.482323870882568	1.0,0.998	1.0,1.0	-0.001
2240	"ENSMUSG00000017309"	"Cd300lg"	chr11	+	101937679	101938013	101937931	101938013	101933797	101934130	2240	2,0	3,2	0,0	0,4	78	39	0.957130309352616	0.999202115572178	0.25,0.0	NA,0.0	0.125
2241	"ENSMUSG00000017309"	"Cd300lg"	chr11	+	101937679	101938013	101937931	101938013	101936892	101937024	2241	2,0	0,0	0,0	0,3	78	39	NA	NA	1.0,NA	NA,0.0	1.0
2244	"ENSMUSG00000034947"	"Tmem106a"	chr11	+	101473326	101473530	101473450	101473530	101473067	101473151	2244	17,3	5,8	9,28	4,0	78	39	0.256466224641232	0.435248302640833	0.63,0.158	0.529,1.0	-0.37
2245	"ENSMUSG00000075528"	"Aarsd1"	chr11	-	101301908	101302050	101301908	101302025	101302119	101302276	2245	0,2	17,9	0,0	0,1	64	39	0.52016745304131	0.667631477223117	0.0,0.119	NA,0.0	0.059
2249	"ENSMUSG00000035086"	"Becn1"	chr11	-	101184826	101185054	101184826	101184973	101185791	101185990	2249	71,137	11,7	93,100	14,8	78	39	0.552909750704186	0.696596799922195	0.763,0.907	0.769,0.862	0.019
2250	"ENSMUSG00000035086"	"Becn1"	chr11	-	101184826	101185054	101184826	101184973	101185795	101185990	2250	71,135	159,178	93,120	190,198	78	39	0.688666419578927	0.818064595750338	0.183,0.275	0.197,0.233	0.014
2251	"ENSMUSG00000035086"	"Becn1"	chr11	-	101184826	101185054	101184826	101184973	101185860	101185990	2251	71,131	2,7	93,100	1,12	78	39	0.999202115572178	0.999202115572178	0.947,0.903	0.979,0.806	0.032
2252	"ENSMUSG00000035086"	"Becn1"	chr11	-	101184826	101185990	101184826	101184973	101186120	101186257	2252	305,330	0,0	345,380	0,2	78	39	0.0776960628875151	0.229813328266865	1.0,1.0	1.0,0.99	0.005
2253	"ENSMUSG00000020395"	"Itk"	chr11	-	46256802	46256902	46256802	46256884	46258657	46258762	2253	0,0	27,32	1,0	4,25	57	39	0.208510789278202	0.386329891421725	0.0,0.0	0.146,0.0	-0.073
2258	"ENSMUSG00000017801"	"Mlx"	chr11	+	100979418	100979530	100979423	100979530	100978579	100978616	2258	0,1	22,17	0,0	11,2	44	39	0.481665626739716	0.632513490398188	0.0,0.05	0.0,0.0	0.025
2260	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61383729	61384011	61383729	61383895	61384349	61385092	2260	27,16	3,8	22,27	7,0	78	39	0.349629232118229	0.520365458407141	0.818,0.5	0.611,1.0	-0.146
2263	"ENSMUSG00000010025"	"Aldh3a2"	chr11	-	61144449	61144616	61144449	61144578	61147564	61147706	2263	130,205	9,4	77,83	0,1	77	39	0.0543937830932396	0.21333414551597	0.88,0.963	1.0,0.977	-0.067
2277	"ENSMUSG00000042032"	"Mat2b"	chr11	-	40576053	40576168	40576053	40576140	40578427	40578622	2277	121,29	11,0	261,208	0,2	67	39	0.0416803709991873	0.21333414551597	0.865,1.0	1.0,0.984	-0.059
2279	"ENSMUSG00000020818"	"Mfsd11"	chr11	+	116750124	116750204	116750149	116750204	116749299	116749407	2279	26,87	13,22	64,30	5,1	64	39	0.0169877729481379	0.21333414551597	0.549,0.707	0.886,0.948	-0.289
2282	"ENSMUSG00000022667"	"Cd200r1"	chr16	+	44611831	44612993	44612851	44612993	44610335	44610587	2282	12,5	2,0	16,16	0,0	78	39	0.0405192151269976	0.21333414551597	0.75,1.0	1.0,1.0	-0.125
2285	"ENSMUSG00000044328"	"Trp53i13"	chr11	-	77399901	77400193	77399901	77400099	77400423	77400552	2285	0,9	0,10	0,0	1,14	78	39	0.0935405530545624	0.245161841665879	NA,0.31	0.0,0.0	0.31
2286	"ENSMUSG00000020840"	"Blmh"	chr11	+	76840785	76842011	76841869	76842011	76837067	76837265	2286	3,8	0,7	20,13	0,0	78	39	0.0184364084810529	0.21333414551597	1.0,0.364	1.0,1.0	-0.318
2289	"ENSMUSG00000017631"	"Abr"	chr11	-	76350006	76350172	76350006	76350098	76352118	76352240	2289	521,658	0,0	560,785	9,9	78	39	0.000122434227313395	0.0479684110164513	1.0,1.0	0.969,0.978	0.026
2292	"ENSMUSG00000020914"	"Top2a"	chr11	-	98886069	98886204	98886069	98886201	98886506	98886550	2292	4,0	0,3	0,3	0,0	42	39	0.0591326439471611	0.213623335340645	1.0,0.0	NA,1.0	-0.5
2293	"ENSMUSG00000032633"	"Flcn"	chr11	-	59685966	59686401	59685966	59686090	59686575	59686689	2293	94,79	145,244	45,133	188,238	78	39	0.567834075129033	0.709982293490956	0.245,0.139	0.107,0.218	0.029
2297	"ENSMUSG00000020460"	"Rps27a"	chr11	-	29496702	29497260	29496702	29496788	29497680	29497745	2297	837,954	0,2	861,844	0,0	78	39	0.130083035785356	0.286162289537221	1.0,0.996	1.0,1.0	-0.002
2300	"ENSMUSG00000017221"	"Psmd3"	chr11	+	98584136	98584323	98584208	98584323	98581741	98581845	2300	12,15	107,121	1,17	49,46	78	39	0.866127883445048	0.970160003523644	0.053,0.058	0.01,0.156	-0.028
2301	"ENSMUSG00000020464"	"Pnpt1"	chr11	+	29083851	29083926	29083855	29083926	29082844	29082905	2301	4,0	2,9	0,13	0,0	43	39	0.0520505487990298	0.21333414551597	0.645,0.0	NA,1.0	-0.677
2303	"ENSMUSG00000018167"	"Stard3"	chr11	+	98265829	98265983	98265905	98265983	98262895	98263168	2303	2,10	82,82	0,0	20,44	78	39	0.0345416557220724	0.21333414551597	0.012,0.057	0.0,0.0	0.035
2313	"ENSMUSG00000020782"	"Llgl2"	chr11	+	115745557	115745685	115745637	115745685	115745372	115745401	2313	20,10	5,0	0,3	4,0	78	39	0.511522592846293	0.658643999137405	0.667,1.0	0.0,1.0	0.334
2314	"ENSMUSG00000038178"	"Slc43a2"	chr11	+	75451646	75451817	75451724	75451817	75423413	75423614	2314	46,26	5,5	13,22	0,0	78	39	0.029548527133772	0.21333414551597	0.821,0.722	1.0,1.0	-0.229
2315	"ENSMUSG00000038178"	"Slc43a2"	chr11	+	75451646	75451817	75451724	75451817	75436579	75436656	2315	53,45	100,163	24,68	54,139	78	39	0.282744299181987	0.458764883123605	0.209,0.121	0.182,0.197	-0.025
